#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-06-20T15:31:05 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5d0ba5a703f5	
#INFO	-out.max=unlimited	
#INFO	queryParameters=32	
#-oc.form=dec
#-out.max=unlimited
#-order=I
#-nav=cat:J/A+A/612/A99&tab:{J/A+A/612/A99/ngc2547}&key:source=J/A+A/612/A99/ic4665&HTTPPRM:&&-ref=VIZ5d0ba5a703f5&-out.max=50&-out.form=HTML Table&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=CName&-out=Cluster&-out=Inst&-out=Teff&-out=e_Teff&-out=logg&-out=e_logg&-out=[Fe/H]&-out=e_[Fe/H]&-out=l_EWLi&-out=EWLi&-out=e_EWLi&-out=f_EWLi&-out=Gamma&-out=e_Gamma&-out=RV&-out=e_RV&-out=MembPA&-out=MembPB&-out=ID&-out=_RA&-out=_DE&-file=.&-meta.ucd=0&-meta=0&-usenav=1&-bmark=POST&-out.src=J/A+A/612/A99/ngc2451&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source= J/A+A/612/A99/ngc2547
#-out=CName
#-out=Cluster
#-out=Inst
#-out=Teff
#-out=e_Teff
#-out=logg
#-out=e_logg
#-out=[Fe/H]
#-out=e_[Fe/H]
#-out=l_EWLi
#-out=EWLi
#-out=e_EWLi
#-out=f_EWLi
#-out=Gamma
#-out=e_Gamma
#-out=RV
#-out=e_RV
#-out=MembPA
#-out=MembPB
#-out=ID
#-out=_RA
#-out=_DE
#-out.src=J/A+A/612/A99/ngc2451
#

#RESOURCE=yCat_36120099
#Name: J/A+A/612/A99
#Title: Gaia-ESO Survey in 7 open star cluster fields (Randich+, 2018)
#Table	J_A_A_612_A99_ngc2547:
#Name: J/A+A/612/A99/ngc2547
#Title: Parameters for NGC2547
#Column	CName	(A16)	Star ID (HHMMSSss+DDMMSSs)	[ucd=meta.id;meta.main]
#Column	Cluster	(A7)	Cluster name	[ucd=meta.id.parent]
#Column	Inst	(A7)	Intrument XX	[ucd=meta.note]
#Column	Teff	(I5)	Effective temperature	[ucd=phys.temperature.effective]
#Column	e_Teff	(I4)	? Effective temperature error [NULL integer written as an empty string]	[ucd=stat.error;phys.temperature.effective]
#Column	logg	(F8.3)	? 10-logarithm surface gravity	[ucd=phys.gravity]
#Column	e_logg	(F8.3)	? 10-logarithm surface gravity error	[ucd=stat.error]
#Column	[Fe/H]	(F8.3)	? Metallicity	[ucd=phys.abund.Z]
#Column	e_[Fe/H]	(F8.3)	? Metallicity error	[ucd=stat.error;phys.abund.Fe]
#Column	l_EWLi	(A1)	[<] Upper limit flag on EWLi	[ucd=meta.code.error]
#Column	EWLi	(F8.3)	? Lithium line equivalent width	[ucd=spect.line.eqWidth]
#Column	e_EWLi	(F8.3)	? Lithium line equivalent width error	[ucd=stat.error]
#Column	f_EWLi	(I4)	[0/3]? Flag for lithium line equivalent width (1) [NULL integer written as an empty string]	[ucd=meta.code]
#Column	Gamma	(F8.3)	? Gamma index	[ucd=meta.code;spect.index;em.gamma]
#Column	e_Gamma	(F8.3)	? Gamma index error	[ucd=stat.error]
#Column	RV	(F8.3)	? Radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F8.3)	? Radial velocity error	[ucd=stat.error]
#Column	MembPA	(F6.3)	? Membership probability: population A	[ucd=stat.probability]
#Column	MembPB	(F6.3)	? Membership probability: population B	[ucd=stat.probability]
#Column	ID	(I4)	Sequential ID number	[ucd=meta.id]
#Column	_RA	(F9.5)	Positions from CName (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Positions from CName (declination part)	[ucd=pos.eq.dec;meta.main]
CName;Cluster;Inst;Teff;e_Teff;logg;e_logg;[Fe/H];e_[Fe/H];l_EWLi;EWLi;e_EWLi;f_EWLi;Gamma;e_Gamma;RV;e_RV;MembPA;MembPB;ID;_RA;_DE
08092732-4916061;NGC2547;GIRAFFE; 4728;  26;   2.468;        ;  -0.226;   0.118; ;  31.500;   4.988;   0;   1.020;   0.003; 100.609;   0.241;      ;      ; 218;122.36383;-49.26836
08092734-4915305;NGC2547;GIRAFFE; 4950; 112;   2.640;        ;  -0.230;   0.215; ;  23.150;   1.910;   0;   1.017;   0.003; 104.971;   0.241;      ;      ; 219;122.36392;-49.25847
08092759-4852241;NGC2547;GIRAFFE; 4536; 120;   2.570;        ;  -0.081;   0.061;<;  35.300;        ;   3;   1.027;   0.003; 140.837;   0.241;      ;      ; 220;122.36496;-48.87336
08092916-4901240;NGC2547;GIRAFFE; 5051; 119;   4.274;   0.033;  -0.036;   0.008;<;  19.000;        ;   3;   0.970;   0.003;   9.066;   0.241;      ;      ; 221;122.37150;-49.02333
08093010-4855077;NGC2547;GIRAFFE; 3388;   3;   4.637;   0.164;  -0.270;        ;<; 100.000;        ;   3;   0.835;   0.013;  13.310;   0.609; 0.981; 0.004; 222;122.37542;-48.91881
08093053-4920443;NGC2547;GIRAFFE; 7025;    ;   3.706;        ;  -0.076;        ; ;  54.800;        ;   0;   0.999;   0.001;  14.184;   0.243; 0.914; 0.029; 223;122.37721;-49.34564
08093097-4855153;NGC2547;GIRAFFE; 4946;  35;   2.705;   0.203;  -0.022;   0.095;<;  37.100;        ;   3;   1.037;   0.003;  42.268;   0.241;      ;      ; 224;122.37904;-48.92092
08093105-4853166;NGC2547;GIRAFFE; 4519;  39;   2.277;        ;  -0.213;   0.096;<;  34.800;        ;   3;   1.036;   0.004;  99.272;   0.241;      ;      ; 225;122.37937;-48.88794
08093246-4911128;NGC2547;GIRAFFE; 3868;    ;   1.450;        ;  -0.026;        ; ;        ;        ;    ;        ;        ;  11.268;   0.684; 0.966; 0.004; 226;122.38525;-49.18689
08093277-4855312;NGC2547;GIRAFFE; 3626;    ;   4.430;        ;  -0.206;        ;<; 100.000;        ;   3;   0.809;   0.015;  26.520;   0.331; 0.154; 0.193; 227;122.38654;-48.92533
08093393-4938453;NGC2547;GIRAFFE; 4654;    ;   2.559;        ;  -0.072;        ; ;        ;        ;    ;        ;        ; 472.605;   5.073;      ;      ; 228;122.39137;-49.64592
08093443-4906027;NGC2547;GIRAFFE; 3279;    ;   2.987;        ;   0.061;        ; ; 687.650;  22.970;   0;   0.887;   0.020;  20.396;   0.534; 0.060; 0.837; 229;122.39346;-49.10075
08093458-4936318;NGC2547;GIRAFFE; 4604;    ;   2.580;        ;  -0.234;        ;<;  34.700;        ;   3;   1.036;   0.004;  83.873;   0.241;      ;      ; 230;122.39408;-49.60883
08093547-4913033;NGC2547;GIRAFFE; 4096;    ;   1.410;        ;   0.159;        ; ;        ;        ;    ;        ;        ;  11.103;   1.353; 0.963; 0.004; 231;122.39779;-49.21758
08093552-4854210;NGC2547;GIRAFFE; 4643;    ;   2.174;        ;  -0.165;        ;<;  42.000;        ;   3;   1.024;   0.004; 144.859;   0.241;      ;      ; 232;122.39800;-48.90583
08093593-4927191;NGC2547;GIRAFFE; 3992; 149;   4.042;        ;  -0.059;   0.093; ;  62.900;        ;   0;   0.882;   0.003;  12.435;   0.242; 0.987; 0.002; 233;122.39971;-49.45531
08093716-4905595;NGC2547;GIRAFFE; 5072;    ;   3.514;        ;  -0.199;        ; ;  85.800;        ;    ;        ;        ;  29.466;   1.653;      ;      ; 234;122.40483;-49.09986
08093744-4902028;NGC2547;GIRAFFE; 3551;  38;   4.683;   0.039;  -0.220;        ; ;  48.000;        ;   0;   0.791;   0.016;  12.153;   0.605; 0.982; 0.003; 235;122.40600;-49.03411
08093818-4846001;NGC2547;GIRAFFE; 5008;  81;   2.726;        ;  -0.286;   0.169;<;  19.900;        ;   3;   1.011;   0.004;  95.797;   0.243;      ;      ; 236;122.40908;-48.76669
08093897-4932407;NGC2547;GIRAFFE; 4671;  40;   2.580;   0.111;   0.085;   0.022;<;  44.400;        ;   3;   1.014;   0.003;  70.178;   0.241;      ;      ; 237;122.41237;-49.54464
08093925-4928494;NGC2547;GIRAFFE; 3688; 238;   4.461;   0.193;  -0.140;        ; ; 137.800;        ;   0;   0.834;   0.010;  14.845;   0.336; 0.796; 0.082; 238;122.41354;-49.48039
08093944-4854110;NGC2547;GIRAFFE; 4577;    ;   2.934;        ;   0.399;        ; ;        ;        ;    ;        ;        ;  21.591;   1.743; 0.068; 0.803; 239;122.41433;-48.90306
08094020-4846264;NGC2547;GIRAFFE; 5706;  13;   3.272;        ;  -0.334;   0.081;<;  19.200;        ;   3;   1.011;   0.005; -18.460;   0.270;      ;      ; 240;122.41750;-48.77400
08094039-4916447;NGC2547;GIRAFFE; 5105; 219;   2.661;        ;  -0.256;   0.152;<;  20.000;        ;   3;   1.015;   0.002;  62.065;   0.240;      ;      ; 241;122.41829;-49.27908
08094048-4915064;NGC2547;GIRAFFE; 5275; 179;   2.970;        ;  -0.100;   0.195;<;  22.600;        ;   3;   1.011;   0.003;  17.369;   0.242;      ;      ; 242;122.41867;-49.25178
08094053-4930204;NGC2547;GIRAFFE; 3438;  25;   4.625;   0.186;  -0.250;        ; ; 118.700;        ;   0;   0.827;   0.014;  14.079;   0.322; 0.935; 0.018; 243;122.41887;-49.50567
08094083-4923503;NGC2547;GIRAFFE; 5658;    ;   4.420;        ;   0.040;        ; ; 238.500;   2.550;   0;   0.995;   0.002;  14.167;   0.274;      ;      ; 244;122.42012;-49.39731
08094157-4926399;NGC2547;GIRAFFE; 4948; 157;   2.063;        ;  -0.760;   0.195;<;  26.300;        ;   3;   1.022;   0.004; 330.272;   0.250;      ;      ; 245;122.42321;-49.44442
08094267-4847084;NGC2547;GIRAFFE; 4912;    ;   3.345;        ;  -0.232;        ; ;        ;        ;    ;        ;        ; -30.394;   2.745;      ;      ; 246;122.42779;-48.78567
08094318-4914040;NGC2547;GIRAFFE; 4589; 172;   2.690;        ;  -0.348;   0.105; ;  50.000;   6.313;   0;   1.033;   0.003;  95.236;   0.241;      ;      ; 247;122.42992;-49.23444
08094477-4915078;NGC2547;GIRAFFE; 4665;  65;   2.498;   0.123;   0.006;   0.021;<;  34.000;        ;   3;   1.018;   0.003;  75.120;   0.241;      ;      ; 248;122.43654;-49.25217
08094482-4902195;NGC2547;GIRAFFE; 4980;  76;   2.687;        ;  -0.187;   0.086;<;   9.100;        ;   3;   1.017;   0.003;  60.234;   0.242;      ;      ; 249;122.43675;-49.03875
08094507-4856307;NGC2547;GIRAFFE; 6025;    ;   4.200;        ;  -0.020;        ; ; 145.633;   4.499;   0;   1.003;   0.002;  13.384;   0.244;      ;      ; 250;122.43779;-48.94186
08094510-4846520;NGC2547;GIRAFFE; 3783; 467;   4.479;   0.126;  -0.230;        ;<; 100.000;        ;   3;   0.836;   0.010;  13.498;   0.298; 0.975; 0.006; 251;122.43792;-48.78111
08094557-4917366;NGC2547;GIRAFFE; -999;    ;        ;        ;        ;        ; ;        ;        ;    ;        ;        ;        ;        ;      ;      ; 252;122.43987;-49.29350
08094634-4848247;NGC2547;GIRAFFE; 4638;  97;   2.630;        ;  -0.291;   0.045;<;  13.500;        ;   3;   1.032;   0.003;  70.546;   0.241;      ;      ; 253;122.44308;-48.80686
08094645-4849506;NGC2547;GIRAFFE; 4757;  95;   2.471;   0.192;  -0.277;   0.137; ;  36.933;  10.831;   0;   1.015;   0.003;  97.943;   0.241;      ;      ; 254;122.44354;-48.83072
08094673-4902546;NGC2547;GIRAFFE; 3532;    ;   4.087;        ;   0.020;        ; ;  81.700;        ;   0;   0.854;   0.017;  18.378;   1.442; 0.128; 0.750; 255;122.44471;-49.04850
08094675-4931067;NGC2547;GIRAFFE; 3535;    ;   2.408;        ;  -0.513;        ; ;  83.700;        ;   0;        ;        ;  45.565;   5.194;      ;      ; 256;122.44479;-49.51853
08094684-4907198;NGC2547;GIRAFFE; 5894;  65;   4.048;   0.017;   0.048;   0.017; ; 194.433;   1.337;   0;   0.995;   0.001;  12.072;   0.241; 0.981; 0.003; 257;122.44517;-49.12217
08094807-4936237;NGC2547;GIRAFFE; 5190;  37;   4.038;   0.017;   0.030;   0.014; ; 178.100;   3.400;   0;   0.982;   0.005;  29.151;   0.246;      ;      ; 258;122.45029;-49.60658
08095021-4927232;NGC2547;GIRAFFE; 3654; 136;   4.579;   0.161;  -0.190;        ;<; 100.000;        ;   3;   0.815;   0.010;  12.416;   0.262; 0.987; 0.002; 259;122.45921;-49.45644
08095045-4846111;NGC2547;GIRAFFE; -999;    ;        ;        ;        ;        ; ;        ;        ;    ;        ;        ;        ;        ;      ;      ; 260;122.46021;-48.76975
08095054-4851029;NGC2547;GIRAFFE; 4921;  13;   2.864;   0.183;  -0.145;   0.082; ;  20.400;   1.730;   0;   1.014;   0.004;  98.551;   0.242;      ;      ; 261;122.46058;-48.85081
08095071-4910383;NGC2547;GIRAFFE; 6021; 219;   3.926;   0.110;  -0.336;   0.071; ;  54.700;   4.798;   0;   1.001;   0.001;  -7.126;   0.241; 0.159; 0.019; 262;122.46129;-49.17731
08095108-4928057;NGC2547;GIRAFFE; 5808;    ;   3.985;        ;   0.142;        ; ;  42.900;        ;   0;   0.995;   0.003;   7.454;   0.244;      ;      ; 263;122.46283;-49.46825
08095145-4932300;NGC2547;GIRAFFE; 4938; 101;   2.995;   0.077;  -0.102;   0.094;<;  20.900;        ;   3;   1.007;   0.004;  43.587;   0.242;      ;      ; 264;122.46437;-49.54167
08095212-4857590;NGC2547;GIRAFFE; 3312;    ;   3.385;        ;  -0.320;        ;<; 100.000;        ;   3;   0.835;   0.016;  13.463;   0.394; 0.978; 0.004; 265;122.46717;-48.96639
08095342-4926105;NGC2547;GIRAFFE; 5036; 107;   2.884;        ;  -0.059;   0.089; ;  45.500;        ;   0;   1.010;   0.004;  38.867;   0.244;      ;      ; 266;122.47258;-49.43625
08095355-4911523;NGC2547;GIRAFFE; 4747;  52;   2.557;   0.172;  -0.133;   0.079; ;  43.600;   8.993;   0;   1.019;   0.002;  59.643;   0.241;      ;      ; 267;122.47312;-49.19786
08095429-4908418;NGC2547;GIRAFFE; 3453; 102;   4.176;        ;  -0.240;        ;<; 100.000;        ;   3;   0.846;   0.013;  13.054;   0.317; 0.986; 0.002; 268;122.47621;-49.14494
08095446-4851279;NGC2547;GIRAFFE; 4730;  17;   2.558;   0.055;  -0.072;   0.017; ;  53.000;   3.153;   0;   1.016;   0.004;  74.612;   0.242;      ;      ; 269;122.47692;-48.85775
08095476-4933509;NGC2547;GIRAFFE; 5796;    ;   4.301;        ;   0.009;        ; ;  41.300;        ;   0;   0.992;   0.004;  28.562;   0.248;      ;      ; 270;122.47817;-49.56414
08095507-4858140;NGC2547;GIRAFFE; 4117; 148;   4.229;        ;  -0.030;   0.126; ; 118.867;  10.078;   0;   0.889;   0.003;  12.962;   0.243; 0.987; 0.003; 271;122.47946;-48.97056
08095536-4919182;NGC2547;GIRAFFE; 4793;  39;   2.680;        ;   0.038;   0.017;<;  38.000;        ;   3;   0.997;   0.002;  56.072;   0.240;      ;      ; 272;122.48067;-49.32172
08095581-4922407;NGC2547;GIRAFFE; 5044;    ;   2.503;        ;  -0.424;        ; ;        ;        ;   0;        ;        ;  35.000;   0.240; 0.128; 0.061; 273;122.48254;-49.37797
08095640-4932446;NGC2547;GIRAFFE; 3461;    ;   3.808;        ;  -0.585;        ; ; 133.600;        ;   0;   0.833;   0.020;  12.433;   0.628;      ;      ; 274;122.48500;-49.54572
08095646-4922111;NGC2547;GIRAFFE; -999;    ;        ;        ;        ;        ; ;        ;        ;    ;        ;        ;        ;        ;      ;      ; 275;122.48525;-49.36975
08095669-4938474;NGC2547;GIRAFFE; 4744;  49;   2.553;   0.178;  -0.152;   0.111;<;  36.700;        ;   3;   1.017;   0.003;  73.378;   0.241;      ;      ; 276;122.48621;-49.64650
08095677-4934370;NGC2547;GIRAFFE; 4252;    ;   1.824;        ;   0.043;        ; ;        ;        ;    ;        ;        ;  66.382;   0.811; 0.046; 0.014; 277;122.48654;-49.57694
08095786-4849182;NGC2547;GIRAFFE; 5257;   1;   4.286;        ;   0.049;   0.012; ; 268.767;   2.650;   0;   0.990;   0.003;  13.940;   0.243; 0.943; 0.016; 278;122.49108;-48.82172
08095873-4934465;NGC2547;GIRAFFE; 4554;    ;   2.093;        ;  -0.329;        ; ;        ;        ;    ;        ;        ;  12.138;   1.631; 0.962; 0.009; 279;122.49471;-49.57958
08095940-4859111;NGC2547;GIRAFFE; 5239;   4;   4.500;   0.020;   0.058;   0.068; ; 164.950;   2.110;   0;   0.983;   0.002;  28.659;   0.241;      ;      ; 280;122.49750;-48.98642
08100063-4853392;NGC2547;GIRAFFE; 3449;  43;   3.474;        ;  -0.230;        ;<; 100.000;        ;   3;   0.843;   0.010;  12.916;   0.281; 0.988; 0.002; 281;122.50262;-48.89422
08100083-4909099;NGC2547;GIRAFFE; 4554;    ;   2.630;        ;  -0.150;        ; ;        ;        ;    ;        ;        ;  23.445;   3.920; 0.523; 0.341; 282;122.50346;-49.15275
08100138-4847439;NGC2547;GIRAFFE; 4593;  61;   2.300;   0.137;  -0.171;   0.015; ;  27.500;        ;   0;   1.019;   0.003;  83.555;   0.241;      ;      ; 283;122.50575;-48.79553
08100180-4915454;NGC2547;GIRAFFE; 3777; 184;   4.112;        ;  -0.190;        ;<; 100.000;        ;   3;   0.818;   0.009;  13.273;   0.268; 0.982; 0.004; 284;122.50750;-49.26261
08100204-4939564;NGC2547;GIRAFFE; 4451; 235;   3.859;        ;   0.005;   0.109; ; 377.300;   8.387;   0;   0.946;   0.007;  12.542;   0.258; 0.988; 0.002; 285;122.50850;-49.66567
08100282-4932511;NGC2547;GIRAFFE; 4961; 111;   3.118;   0.133;  -0.099;   0.123;<;  20.400;        ;   3;   1.006;   0.004;  43.445;   0.243;      ;      ; 286;122.51175;-49.54753
08100297-4927293;NGC2547;GIRAFFE; 5145; 104;   3.035;        ;  -0.180;   0.159;<;  15.300;        ;   3;   1.007;   0.003;  42.471;   0.242;      ;      ; 287;122.51237;-49.45814
08100373-4924574;NGC2547;GIRAFFE; 5395;  37;   4.268;   0.064;  -0.006;   0.069; ;  26.000;        ;   0;   0.980;   0.002;  13.004;   0.241;      ;      ; 288;122.51554;-49.41594
08100380-4901071;NGC2547;GIRAFFE; 5914;    ;   4.390;        ;  -0.010;        ; ; 167.500;   1.965;   0;   0.999;   0.002;  20.704;   0.248;      ;      ; 289;122.51583;-49.01864
08100442-4850544;NGC2547;GIRAFFE; 4717;  89;   2.628;   0.121;   0.034;   0.084;<;  40.600;        ;   3;   1.012;   0.003;  27.624;   0.241;      ;      ; 290;122.51842;-48.84844
08100542-4907585;NGC2547;GIRAFFE; 3329;  27;   4.819;   0.065;  -0.270;        ;<; 100.000;        ;   3;   0.813;   0.013;  11.800;   1.087; 0.973; 0.004; 291;122.52258;-49.13292
08100558-4914581;NGC2547;GIRAFFE; 5011; 168;   2.933;        ;  -0.168;   0.156; ;  32.000;        ;   0;   1.006;   0.003;  35.517;   0.241;      ;      ; 292;122.52325;-49.24947
08100561-4926254;NGC2547;GIRAFFE; 4573;    ;   2.800;        ;   0.156;        ; ;        ;        ;    ;        ;        ;  14.988;   1.792; 0.896; 0.060; 293;122.52337;-49.44039
08100575-4927298;NGC2547;GIRAFFE; 3883; 107;   4.591;   0.105;  -0.213;   0.079;<;  45.500;        ;   3;   0.823;   0.007;  34.609;   0.251; 0.111; 0.056; 294;122.52396;-49.45828
08100616-4925589;NGC2547;GIRAFFE; 4840;    ;   3.270;        ;   0.084;        ; ; 126.500;        ;    ;   0.881;        ;  12.678;   0.495;      ;      ; 295;122.52567;-49.43303
08100708-4912597;NGC2547;GIRAFFE; 3399;    ;   3.367;        ;   0.400;        ; ; 116.600;        ;   0;   0.839;   0.016;  12.754;   0.462; 0.987; 0.002; 296;122.52950;-49.21658
08100749-4910447;NGC2547;GIRAFFE; 4233; 402;   4.104;        ;  -0.049;   0.105; ; 312.400;   2.785;   0;   0.888;   0.004;  11.925;   0.246; 0.978; 0.003; 297;122.53121;-49.17908
08100755-4856334;NGC2547;GIRAFFE; 4535; 154;   2.439;   0.177;   0.111;   0.057;<;  50.300;        ;   3;   1.011;   0.002;  31.398;   0.240;      ;      ; 298;122.53146;-48.94261
08100759-4900035;NGC2547;GIRAFFE; 4607;   1;   2.630;        ;  -0.252;   0.128;<;  19.600;        ;   3;   1.028;   0.003; 139.967;   0.241;      ;      ; 299;122.53162;-49.00097
08100777-4855099;NGC2547;GIRAFFE; 6247;    ;   3.820;        ;  -0.030;        ; ;  11.900;        ;   0;   1.010;   0.002;   2.380;   0.251;      ;      ; 300;122.53237;-48.91942
08100810-4912157;NGC2547;GIRAFFE; 5347;  22;   4.499;   0.089;  -0.168;   0.034; ; 150.700;   1.635;   0;   0.983;   0.002;  13.314;   0.241;      ;      ; 301;122.53375;-49.20436
08100826-4919565;NGC2547;GIRAFFE; 6309;    ;   4.178;        ;   0.054;        ;<;  10.900;        ;   3;   0.999;   0.001;  30.650;   0.241; 0.171; 0.101; 302;122.53442;-49.33236
08100859-4849348;NGC2547;GIRAFFE; 4543;  84;   2.352;        ;  -0.204;   0.081;<;  29.700;        ;   3;   1.022;   0.003; 111.482;   0.241;      ;      ; 303;122.53579;-48.82633
08100894-4915415;NGC2547;GIRAFFE; -999;    ;        ;        ;        ;        ; ;        ;        ;    ;        ;        ;        ;        ;      ;      ; 304;122.53725;-49.26153
08100928-4920539;NGC2547;GIRAFFE; 5989; 195;   3.711;   0.158;  -0.411;   0.002;<;  13.700;        ;   3;   1.010;   0.001; -16.994;   0.241;      ;      ; 305;122.53867;-49.34831
08100938-4900565;NGC2547;GIRAFFE; 5143;  48;   2.745;        ;  -0.031;   0.013; ; 236.800;        ;   0;        ;        ;  12.977;   0.240; 0.986; 0.003; 306;122.53908;-49.01569
08100955-4856343;NGC2547;GIRAFFE; 4624;  87;   2.381;   0.076;  -0.078;   0.016;<;  49.200;        ;   3;   1.014;   0.003;  71.165;   0.241;      ;      ; 307;122.53979;-48.94286
08100995-4936336;NGC2547;GIRAFFE; 4584;    ;   2.573;        ;   0.038;        ; ;  51.200;        ;   0;   1.019;   0.005;  12.759;   0.243;      ;      ; 308;122.54146;-49.60933
08101006-4853042;NGC2547;GIRAFFE; 3877;  63;   4.561;   0.122;  -0.183;   0.034; ;  79.300;        ;   0;   0.833;   0.003;  33.294;   0.243; 0.123; 0.065; 309;122.54192;-48.88450
08101041-4858052;NGC2547;GIRAFFE; 5219;    ;   4.418;        ;   0.141;        ; ;  99.500;        ;    ;   0.838;        ;  12.111;   0.459;      ;      ; 310;122.54337;-48.96811
08101083-4858477;NGC2547;GIRAFFE; 4989; 120;   2.959;   0.189;  -0.182;   0.127;<;  15.400;        ;   3;   1.010;   0.003;  78.402;   0.241;      ;      ; 311;122.54512;-48.97992
08101165-4922274;NGC2547;GIRAFFE; 6298;    ;   4.363;        ;   0.146;        ; ;  16.000;   1.400;   0;   0.994;   0.001;  23.175;   0.240; 0.130; 0.648; 312;122.54854;-49.37428
08101213-4904315;NGC2547;GIRAFFE; 4385;    ;   1.734;        ;  -0.772;        ; ;        ;        ;    ;        ;        ; 391.160;   2.143;      ;      ; 313;122.55054;-49.07542
08101223-4913056;NGC2547;GIRAFFE; 6042;  63;   4.030;   0.041;   0.047;   0.064; ; 151.833;   2.550;   0;   0.999;   0.001;  12.891;   0.241; 0.987; 0.003; 314;122.55096;-49.21822
08101374-4917112;NGC2547;GIRAFFE; 3535;  82;   4.271;        ;  -0.200;        ;<; 100.000;        ;   3;   0.828;   0.008;  12.162;   0.293; 0.984; 0.002; 315;122.55725;-49.28644
08101431-4928268;NGC2547;GIRAFFE; 3594;    ;   3.451;        ;   0.130;        ;<; 100.000;        ;   3;   0.810;   0.014;  12.448;   0.557; 0.984; 0.003; 316;122.55962;-49.47411
08101474-4912320;NGC2547;GIRAFFE; 5042;  51;   3.070;        ;  -0.300;   0.234;<;   8.100;        ;   3;   1.003;   0.002; 108.060;   0.240;      ;      ; 317;122.56142;-49.20889
08101502-4851129;NGC2547;GIRAFFE; 3642;  44;   4.198;        ;  -0.200;        ; ; 121.100;        ;   0;   0.830;   0.005;  12.659;   0.245; 0.988; 0.002; 318;122.56258;-48.85358
08101542-4911095;NGC2547;GIRAFFE; 5852;  72;   3.935;        ;   0.114;   0.019;<;  17.400;        ;   3;   0.999;   0.002;  62.560;   0.240;      ;      ; 319;122.56425;-49.18597
08101546-4905487;NGC2547;GIRAFFE; 5822; 240;   4.176;   0.034;   0.045;   0.133; ; 118.867;   2.511;   0;   0.989;   0.001;  13.082;   0.240; 0.984; 0.004; 320;122.56442;-49.09686
08101679-4913171;NGC2547;GIRAFFE; 4879;  73;   2.661;   0.099;  -0.136;   0.085;<;  24.600;        ;   3;   1.014;   0.003;  93.499;   0.241;      ;      ; 321;122.56996;-49.22142
08101691-4856292;NGC2547;GIRAFFE; 5097;    ;   3.226;        ;  -0.082;        ;<;   8.300;        ;   3;   1.016;   0.003;  24.895;   0.240;      ;      ; 322;122.57046;-48.94144
08101697-4854194;NGC2547;GIRAFFE; 5678;   9;   4.245;   0.151;   0.040;   0.029; ; 160.867;   4.024;   0;   0.990;   0.003;  12.092;   0.242; 0.982; 0.003; 323;122.57071;-48.90539
08101697-4925294;NGC2547;GIRAFFE; 4980;  96;   2.959;   0.054;  -0.137;   0.086;<;  26.400;        ;   3;   1.008;   0.003;  61.818;   0.242;      ;      ; 324;122.57071;-49.42483
08101799-4923503;NGC2547;GIRAFFE; 5214;    ;   4.510;        ;  -0.070;        ; ; 271.900;   2.947;   0;   0.984;   0.002;  13.920;   0.241;      ;      ; 325;122.57496;-49.39731
08101811-4858252;NGC2547;GIRAFFE; 3445;    ;   3.071;        ;   0.042;        ; ; 376.733;  20.866;   0;   0.861;   0.008;  20.412;   0.259; 0.073; 0.825; 326;122.57546;-48.97367
08101836-4906461;NGC2547;GIRAFFE; 6322;    ;   4.071;        ;   0.172;        ; ;  12.600;   1.000;   0;   1.003;   0.001;  25.519;   0.240; 0.199; 0.312; 327;122.57650;-49.11281
08101841-4926312;NGC2547;GIRAFFE; 4698;    ;   3.132;        ;  -0.097;        ; ;  82.700;        ;    ;   0.873;        ;  14.618;   1.761;      ;      ; 328;122.57671;-49.44200
08101842-4902145;NGC2547;GIRAFFE; 3818;  85;   4.670;        ;  -0.190;        ; ; 297.200;        ;   0;   0.873;   0.004;   2.417;   0.288; 0.308; 0.027; 329;122.57675;-49.03736
08101902-4859112;NGC2547;GIRAFFE; 5042;  69;   2.859;        ;  -0.077;   0.103;<;  28.800;        ;   3;   1.012;   0.003;  44.654;   0.240;      ;      ; 330;122.57925;-48.98644
08101944-4907444;NGC2547;GIRAFFE; 5093; 118;   2.764;        ;  -0.294;   0.148;<;  12.600;        ;   3;   1.012;   0.002; -34.094;   0.241;      ;      ; 331;122.58100;-49.12900
08101987-4856000;NGC2547;GIRAFFE; 4726; 397;   3.884;        ;  -0.015;   0.007; ; 257.933;   5.298;   0;   0.958;   0.003;  17.249;   0.242; 0.287; 0.557; 332;122.58279;-48.93333
08102002-4849510;NGC2547;GIRAFFE; 3326;  45;   2.776;        ;  -0.270;        ;<; 181.200;        ;   3;        ;        ; 509.058;   0.273;      ;      ; 333;122.58342;-48.83083
08102002-4850165;NGC2547;GIRAFFE; 3379;  99;   3.175;        ;  -0.280;        ; ;  48.100;        ;   0;   0.837;   0.014;  11.249;   0.955; 0.964; 0.004; 334;122.58342;-48.83792
